artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
andre nickatina & equipto,707,438,12,0.016973125884016973,0.0273972602739726,p-nut butter breakdown,2002-03-22,2002,3
andre nickatina & equipto,306,190,8,0.026143790849673203,0.042105263157894736,popeye's certified,2010-04-20,2010,4
andre nickatina,350,196,8,0.022857142857142857,0.04081632653061224,popeye's certified,2010-04-20,2010,4
andre nickatina,606,352,10,0.0165016501650165,0.028409090909090908,powda 4 the hoes,1995-04-19,1995,4
black c,17,10,0,0.0,0.0,powda 4 the hoes,1995-04-19,1995,4
andre nickatina,7,3,0,0.0,0.0,public enemy #7,2002-03-22,2002,3
andre nickatina & equipto,554,282,2,0.0036101083032490976,0.0070921985815602835,public enemy #7,2002-03-22,2002,3
andre nickatina & equipto,487,299,2,0.004106776180698152,0.006688963210702341,pumped,2002-03-22,2002,3
andre nickatina & equipto,96,59,2,0.020833333333333332,0.03389830508474576,pure pressure,0,0,0
andre nickatina,62,37,1,0.016129032258064516,0.02702702702702703,pure pressure,0,0,0
andre nickatina & equipto,532,305,5,0.009398496240601503,0.01639344262295082,purrfect storm,0,0,0
andre nickatina & equipto,407,245,45,0.11056511056511056,0.1836734693877551,rap candy bars,0,0,0
andre nickatina & equipto,11,7,0,0.0,0.0,raven,1998-06-23,1998,6
andre nickatina,370,216,3,0.008108108108108109,0.013888888888888888,raven,1998-06-23,1998,6
andre nickatina,94,40,0,0.0,0.0,rise and fall of a rap cat,2003-04-22,2003,4
andre nickatina,319,164,3,0.009404388714733543,0.018292682926829267,rose,2000-11-14,2000,11
andre nickatina,350,218,5,0.014285714285714285,0.022935779816513763,r these your shoes,1999-05-18,1999,5
shag nasty,210,101,0,0.0,0.0,r these your shoes,1999-05-18,1999,5
andre nickatina,47,36,1,0.02127659574468085,0.027777777777777776,rumppa bum bum,2000-06-06,2000,6
the jacka,119,83,1,0.008403361344537815,0.012048192771084338,say jack*,2019-09-27,2019,9
reign,2,2,0,0.0,0.0,scottie 15,1998-04-28,1998,4
andre nickatina,970,560,12,0.012371134020618556,0.02142857142857143,scottie 15,1998-04-28,1998,4
andre nickatina,4,4,0,0.0,0.0,shaggy's 15s,1998-04-28,1998,4
,964,543,10,0.01037344398340249,0.01841620626151013,shaggy's 15s,1998-04-28,1998,4
,296,163,1,0.0033783783783783786,0.006134969325153374,show gone wrong,2003-04-22,2003,4
,408,227,3,0.007352941176470588,0.013215859030837005,smoke dope and rap,1993-06-17,1993,6
andre nickatina,309,170,4,0.012944983818770227,0.023529411764705882,smoke dope and rap,1993-06-17,1993,6
andre nickatina,715,404,7,0.009790209790209791,0.017326732673267328,smoke dope & rap live,2000-11-14,2000,11
andre nickatina,644,354,3,0.004658385093167702,0.00847457627118644,soul of a coke dealer,2003-04-22,2003,4
andre nickatina,448,258,8,0.017857142857142856,0.031007751937984496,speed ball,2013-09-24,2013,9
andre nickatina,364,221,1,0.0027472527472527475,0.004524886877828055,square crows,2010-12-14,2010,12
the jacka,278,160,2,0.007194244604316547,0.0125,square crows,2010-12-14,2010,12
andre nickatina,381,238,0,0.0,0.0,straight 2 the point,1995-04-19,1995,4
andre nickatina,188,144,3,0.015957446808510637,0.020833333333333332,summer in florida,2003-04-22,2003,4
andre nickatina,101,69,0,0.0,0.0,summer in florida,2003-04-22,2003,4
andre nickatina,286,181,5,0.017482517482517484,0.027624309392265192,sun duck kim,1999-05-18,1999,5
andre nickatina,92,55,1,0.010869565217391304,0.01818181818181818,sun duck kim,1999-05-18,1999,5
andre nickatina,420,259,2,0.004761904761904762,0.007722007722007722,saw a gangsta cry,2000-11-14,2000,11
andre nickatina,733,428,5,0.0068212824010914054,0.011682242990654205,situation critical,1995-04-19,1995,4
andre nickatina,564,330,4,0.0070921985815602835,0.012121212121212121,sunny kim,2005-01-25,2005,1
andre nickatina,53,25,0,0.0,0.0,talez from the sicc,0,0,0
ii sicc,817,472,5,0.006119951040391677,0.01059322033898305,talez from the sicc,0,0,0
andre nickatina,526,296,9,0.017110266159695818,0.030405405405405407,tears of a clown,1999-05-18,1999,5
andre nickatina,7,5,0,0.0,0.0,tell dat to dummies,2005-11-15,2005,11
andre nickatina & equipto,554,304,5,0.009025270758122744,0.01644736842105263,tell dat to dummies,2005-11-15,2005,11
andre nickatina & equipto,621,318,3,0.004830917874396135,0.009433962264150943,that!,2002-03-22,2002,3
equipto,494,246,1,0.0020242914979757085,0.0040650406504065045,that pt. 2,2004-02-10,2004,2
,857,483,7,0.008168028004667444,0.014492753623188406,the al capone suite,2000-06-06,2000,6
,125,75,1,0.008,0.013333333333333334,the ave.,1993-06-17,1993,6
andre nickatina,534,283,3,0.0056179775280898875,0.01060070671378092,the ave.,1993-06-17,1993,6
andre nickatina,411,231,1,0.0024330900243309003,0.004329004329004329,the ave. remix,2000-11-14,2000,11
andre nickatina,85,52,0,0.0,0.0,the banger,2013-09-24,2013,9
lil blood,225,138,0,0.0,0.0,the banger,2013-09-24,2013,9
j. stalin,119,60,0,0.0,0.0,the banger,2013-09-24,2013,9
andre nickatina,106,60,2,0.018867924528301886,0.03333333333333333,the banger,2013-09-24,2013,9
june,125,79,0,0.0,0.0,the banger,2013-09-24,2013,9
andre nickatina,633,334,1,0.001579778830963665,0.0029940119760479044,the most hated man in frisco,1993-06-17,1993,6
andre nickatina,339,195,4,0.011799410029498525,0.020512820512820513,the rap gods,1999-05-18,1999,5
andre nickatina,18,7,0,0.0,0.0,these clowns,2005-05-17,2005,5
andre nickatina & equipto,633,353,6,0.009478672985781991,0.0169971671388102,these clowns,2005-05-17,2005,5
andre nickatina & equipto,803,420,2,0.0024906600249066002,0.004761904761904762,these r the tales,2000-11-14,2000,11
andre nickatina,225,136,1,0.0044444444444444444,0.007352941176470588,timex ticker,2013-09-24,2013,9
andre nickatina,3,3,0,0.0,0.0,the god and the stripper,2003-04-22,2003,4
andre nickatina,286,148,0,0.0,0.0,the god and the stripper,2003-04-22,2003,4
andre nickatina,574,316,1,0.0017421602787456446,0.0031645569620253164,the stress factor,1995-04-19,1995,4
andre nickatina,392,195,2,0.00510204081632653,0.010256410256410256,tony montana,2010-04-20,2010,4
andre nickatina,581,327,2,0.0034423407917383822,0.0061162079510703364,u ain't my folks,1995-04-19,1995,4
andre nickatina & equipto,523,294,11,0.021032504780114723,0.03741496598639456,u got talent,2005-11-15,2005,11
andre nickatina & equipto,577,308,0,0.0,0.0,upgrade call,2005-05-17,2005,5
andre nickatina & equipto,103,66,0,0.0,0.0,wack mc's,0,0,0
andre nickatina,238,157,1,0.004201680672268907,0.006369426751592357,wack mc's,0,0,0
andre nickatina,626,318,6,0.009584664536741214,0.018867924528301886,waffle house,2010-04-20,2010,4
andre nickatina,234,135,3,0.01282051282051282,0.022222222222222223,walkin' assassin,1997-01-01,1997,1
andre nickatina,594,321,1,0.0016835016835016834,0.003115264797507788,walkin' assassin,1997-01-01,1997,1
fly mar,312,184,0,0.0,0.0,walkin' assassin,1997-01-01,1997,1
andre nickatina,537,297,4,0.0074487895716946,0.013468013468013467,yssup,1998-06-23,1998,6
andre nickatina,499,280,3,0.006012024048096192,0.010714285714285714,y-u-smilin,2006-12-12,2006,12
equipto,205,122,2,0.00975609756097561,0.01639344262295082,y-u-smilin,2006-12-12,2006,12
andre nickatina,5,3,0,0.0,0.0,train with no love,2003-04-22,2003,4
andre nickatina,819,428,2,0.002442002442002442,0.004672897196261682,train with no love,2003-04-22,2003,4
andre nickatina,519,315,10,0.019267822736030827,0.031746031746031744,yeah,2006-08-15,2006,8
messy marv andre nickatina,116,78,0,0.0,0.0,yeah,2006-08-15,2006,8
