food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
lobster,1,mac dre,1,1,dipped when you see me,2003-11-04,2003,11,Finfish and Shellfish Products
linguini,1,mac dre,1,1,dipped when you see me,2003-11-04,2003,11,
hot dog,1,mac dre,2,2,dipped when you see me,2003-11-04,2003,11,Sausages and Luncheon Meats
champagne,1,mac dre,1,1,doin' what i do,0,0,0,
buttered,1,mac dre,1,1,doin' what i do,0,0,0,
drink,1,mac dre,1,1,early retirement,2004-07-20,2004,7,
martini,1,mac dre,1,1,early retirement,2004-07-20,2004,7,
olive,1,mac dre,1,1,early retirement,2004-07-20,2004,7,Fruits and Fruit Juices
garlic,1,mac dre,1,1,early retirement,2004-07-20,2004,7,Vegetables and Vegetable Products
cheese,1,mac dre,1,1,early retirement,2004-07-20,2004,7,Dairy and Egg Products
bread,1,mac dre,1,1,early retirement,2004-07-20,2004,7,Baked Products
wine,1,mac dre,1,1,early retirement,2004-07-20,2004,7,Beverages
dirty martini,1,mac dre,1,1,early retirement,2004-07-20,2004,7,
spanish olive,1,mac dre,-1,-1,early retirement,2004-07-20,2004,7,
french bread,1,mac dre,1,1,early retirement,2004-07-20,2004,7,
yam,2,mac dre,1,2,first time i seen her,2001-02-27,2001,2,Vegetables and Vegetable Products
nut,1,mac dre,1,1,first time i seen her,2001-02-27,2001,2,Nut and Seed Products
gumbo,6,mac dre,1,6,gumbo,1996-12-06,1996,12,
gum,1,mac dre,1,1,gumbo,1996-12-06,1996,12,Sweets
potato,1,mac dre,1,1,gumbo,1996-12-06,1996,12,Vegetables and Vegetable Products
rabbit,1,mac dre,1,1,gumbo,1996-12-06,1996,12,"Lamb, Veal, and Game Products"
cooking,1,mac dre,1,1,gumbo,1996-12-06,1996,12,Beverages
spice,1,mac dre,1,1,gumbo,1996-12-06,1996,12,Spices and Herbs
mushroom,1,mac dre,1,1,hot jalapeños,2008-08-19,2008,8,Vegetables and Vegetable Products
orange,1,mac dre,1,1,hot jalapeños,2008-08-19,2008,8,Fruits and Fruit Juices
juice,1,mac dre,1,1,hot jalapeños,2008-08-19,2008,8,Baby Foods
tasty,1,mac dre,1,1,hot jalapeños,2008-08-19,2008,8,
jalapeno,5,smoov-e,1,5,hot jalapeños,2008-08-19,2008,8,Vegetables and Vegetable Products
orange juice,1,mac dre,-1,-1,hot jalapeños,2008-08-19,2008,8,Fruits and Fruit Juices
captain morgan,1,smoov-e,2,2,hot jalapeños,2008-08-19,2008,8,
turkey,1,mac dre,1,1,hotta den steam,2003-07-15,2003,7,Poultry Products
rib,1,mac dre,1,1,my homeboy's chevy,2008-06-17,2008,6,Beef Products
cheddar,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Dairy and Egg Products
blackberry,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Fruits and Fruit Juices
garlic,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Vegetables and Vegetable Products
butter,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Dairy and Egg Products
crab,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Finfish and Shellfish Products
onion,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Vegetables and Vegetable Products
garlic butter,1,andre nickatina,-1,-1,my homeboy's chevy,2008-06-17,2008,6,
onion ring,1,andre nickatina,1,1,my homeboy's chevy,2008-06-17,2008,6,Vegetables and Vegetable Products
toasted,1,mac dre,1,1,northside,0,0,0,Baked Products
orange,1,mac dre,1,1,northside,0,0,0,Fruits and Fruit Juices
nut,1,mac dre,1,1,northside,0,0,0,Nut and Seed Products
sap,1,mac dre,1,1,northside,0,0,0,
roast,1,mac dre,1,1,not my job,2004-07-20,2004,7,Beef Products
beef,1,mac dre,1,1,not my job,2004-07-20,2004,7,Beef Products
meat,1,mac dre,1,1,not my job,2004-07-20,2004,7,Baby Foods
drinking,1,mac dre,1,1,not my job,2004-07-20,2004,7,Beverages
gravy,1,mac dre,1,1,not my job,2004-07-20,2004,7,"Soups, Sauces, and Gravies"
roast beef,1,mac dre,-1,-1,not my job,2004-07-20,2004,7,Sausages and Luncheon Meats
guinness,1,mac dre,1,1,out of control,2001-01-01,2001,1,
guinness,2,smoov-e,1,2,out of control,2001-01-01,2001,1,
buttered,1,smoov-e,1,1,out of control,2001-01-01,2001,1,
orange,1,smoov-e,1,1,out of control,2001-01-01,2001,1,Fruits and Fruit Juices
breaded,1,mac dre,1,1,screw-e-boo-boo,2004-10-19,2004,10,Vegetables and Vegetable Products
goose,1,mac dre,1,1,screw-e-boo-boo,2004-10-19,2004,10,Poultry Products
water,1,black jesus,1,1,screw-e-boo-boo,2004-10-19,2004,10,Beverages
biscuit,1,mac dre,1,1,show me the way,2003-01-01,2003,1,Fast Foods
triscuit,1,mac dre,1,1,show me the way,2003-01-01,2003,1,
prawn,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,
omelet,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Dairy and Egg Products
gin,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,
iced,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Beverages
tea,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Beverages
rose,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Beverages
lime,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Sweets
diet,1,mac dre,1,1,the adventures of al boo boo,2005-01-01,2005,1,Beverages
iced tea,1,mac dre,-1,-1,the adventures of al boo boo,2005-01-01,2005,1,
juice,1,chuck beez,1,1,thizzle dance,2002-08-27,2002,8,Baby Foods
goose,1,mac dre,1,1,u beezy,2008-08-19,2008,8,Poultry Products
martini,1,mac dre,1,1,u beezy,2008-08-19,2008,8,
ice,1,mac dre,1,1,u beezy,2008-08-19,2008,8,
dirty martini,1,mac dre,1,1,u beezy,2008-08-19,2008,8,
brandy,1,remy ma,1,1,conceited,2006-02-07,2006,2,
juice,1,deltron 3030,1,1,battlesong,2000-10-17,2000,10,Baby Foods
chocolate,1,tajai,1,1,classic,2003-10-07,2003,10,Sweets
nut,1,tajai,1,1,classic,2003-10-07,2003,10,Nut and Seed Products
nestle,1,tajai,1,1,classic,2003-10-07,2003,10,Sweets
milk,1,tajai,1,1,classic,2003-10-07,2003,10,Dairy and Egg Products
beer,1,del the funky homosapien,1,1,corner story,1997-11-18,1997,11,Beverages
meat,1,del the funky homosapien,1,1,corner story,1997-11-18,1997,11,Baby Foods
6 pack,1,del the funky homosapien,2,2,corner story,1997-11-18,1997,11,
herb,1,del the funky homosapien,1,1,fragments,2005-10-18,2005,10,Beverages
beef,1,del the funky homosapien,1,1,fragments,2005-10-18,2005,10,Beef Products
steak,1,del the funky homosapien,1,1,jaw gymnastics,2000-04-11,2000,4,Beef Products
bisque,1,del the funky homosapien,1,1,jaw gymnastics,2000-04-11,2000,4,
raisin,1,pep love,1,1,lighters,0,0,0,Baked Products
ripe,1,pep love,1,1,lighters,0,0,0,Fruits and Fruit Juices
brandy,1,a-plus,1,1,lighters,0,0,0,
nut,1,a-plus,1,1,lighters,0,0,0,Nut and Seed Products
cream,1,deltron 3030,1,1,memory loss,2000-10-17,2000,10,Dairy and Egg Products
water,1,del the funky homosapien,1,1,press rewind,2000-04-11,2000,4,Beverages
beef,1,del the funky homosapien,1,1,press rewind,2000-04-11,2000,4,Beef Products
pancake,1,del the funky homosapien,1,1,the wacky world of rapid transit,1991-10-22,1991,10,Baked Products
drink,2,deltron 3030,1,2,turbulence (remix),2000-10-17,2000,10,
water,1,deltron 3030,1,1,turbulence (remix),2000-10-17,2000,10,Beverages
nectar,1,deltron 3030,1,1,turbulence (remix),2000-10-17,2000,10,
oreo,1,ice cube,1,1,turn off the radio,1990-05-16,1990,5,
cookie,1,ice cube,1,1,turn off the radio,1990-05-16,1990,5,Baked Products
fried,1,ice cube,1,1,turn off the radio,1990-05-16,1990,5,Poultry Products
chicken,1,ice cube,1,1,turn off the radio,1990-05-16,1990,5,Poultry Products
biscuit,1,ice cube,1,1,turn off the radio,1990-05-16,1990,5,Fast Foods
ice,3,ice cube,1,3,turn off the radio,1990-05-16,1990,5,
fried chicken,1,ice cube,-1,-1,turn off the radio,1990-05-16,1990,5,Fast Foods
ice cube,2,ice cube,1,2,turn off the radio,1990-05-16,1990,5,
popcorn,1,ice cube,1,1,why ya wanna get funkee wit me?,0,0,0,Snacks
fry,2,del the funky homosapien,1,2,why ya wanna get funkee wit me?,0,0,0,
glaze,1,del the funky homosapien,1,1,why ya wanna get funkee wit me?,0,0,0,Sweets
chicken,1,del the funky homosapien,1,1,why ya wanna get funkee wit me?,0,0,0,Poultry Products
chicken wing,1,del the funky homosapien,1,1,why ya wanna get funkee wit me?,0,0,0,
bourbon,1,m.i.a.,1,1,27,2011-07-23,2011,7,
coffee,1,m.i.a.,1,1,27,2011-07-23,2011,7,Beverages
muffin,1,m.i.a.,1,1,27,2011-07-23,2011,7,Baked Products
drink,1,m.i.a.,1,1,bingo,0,0,0,
rum,1,m.i.a.,1,1,bingo,0,0,0,Beverages
rum,1,m.i.a.,1,1,let me hump you,2010-12-31,2010,12,Beverages
lucozade,1,m.i.a.,1,1,xr2,2007-08-08,2007,8,
drink,2,m.i.a.,1,2,xr2,2007-08-08,2007,8,
bacardi,1,m.i.a.,1,1,xr2,2007-08-08,2007,8,
cake,1,webbie,1,1,bad bitch (remix),2005-04-06,2005,4,Baked Products
candy,1,webbie,1,1,bad bitch (remix),2005-04-06,2005,4,Sweets
food,1,webbie,1,1,bad bitch (remix),2005-04-06,2005,4,
cornbread,1,trina,1,1,bad bitch (remix),2005-04-06,2005,4,Baked Products
cabbage,1,trina,1,1,bad bitch (remix),2005-04-06,2005,4,Vegetables and Vegetable Products
meal,1,trina,1,1,bad bitch (remix),2005-04-06,2005,4,Baked Products
cream,1,trina,1,1,bad bitch (remix),2005-04-06,2005,4,Dairy and Egg Products
cooking,1,trina,1,1,come to far,0,0,0,Beverages
starbucks,1,trina,1,1,come to far,0,0,0,
bread,4,trina,1,4,head turner,0,0,0,Baked Products
collard,1,trina,1,1,look back at me,2008-04-01,2008,4,Vegetables and Vegetable Products
rose,1,trina,1,1,look back at me,2008-04-01,2008,4,Beverages
nut,1,trina,1,1,look back at me,2008-04-01,2008,4,Nut and Seed Products
nut,1,killer mike,1,1,look back at me,2008-04-01,2008,4,Nut and Seed Products
collard green,1,trina,1,1,look back at me,2008-04-01,2008,4,
breakfast,1,trick daddy,1,1,tonight,2006-12-18,2006,12,Baked Products
oil,1,trina,1,1,tonight,2006-12-18,2006,12,Fats and Oils
deli,1,andre nickatina,1,1,1-flight,2010-04-20,2010,4,Sausages and Luncheon Meats
drinking,1,andre nickatina,1,1,1-flight,2010-04-20,2010,4,Beverages
soda,1,andre nickatina,1,1,1st time,2018-03-23,2018,3,Baked Products
candy,1,andre nickatina & equipto,1,1,2 b u,2005-05-17,2005,5,Sweets
cream,3,andre nickatina & equipto,1,3,2 b u,2005-05-17,2005,5,Dairy and Egg Products
butter,1,andre nickatina & equipto,1,1,2 b u,2005-05-17,2005,5,Dairy and Egg Products
raisin,1,andre nickatina & equipto,1,1,2 b u,2005-05-17,2005,5,Baked Products
popeyes,1,andre nickatina & equipto,1,1,2 b u,2005-05-17,2005,5,Fast Foods
gourmet,1,andre nickatina & equipto,1,1,2 b u,2005-05-17,2005,5,
fish,1,andre nickatina & equipto,1,1,2 t-shirts n a adidas suit,2004-05-18,2004,5,Finfish and Shellfish Products
cookie,1,andre nickatina & equipto,1,1,2 t-shirts n a adidas suit,2004-05-18,2004,5,Baked Products
beef,1,andre nickatina & equipto,1,1,2 t-shirts n a adidas suit,2004-05-18,2004,5,Beef Products
pie,1,andre nickatina,1,1,2 t-shirts n a adidas suit,2004-05-18,2004,5,Baked Products
bacardi,1,andre nickatina,1,1,2 t-shirts n a adidas suit,2004-05-18,2004,5,
food,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,
lobster,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Finfish and Shellfish Products
fish,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Finfish and Shellfish Products
alcohol,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Spices and Herbs
bread,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Baked Products
vanilla,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Sweets
ice,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,
cream,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Dairy and Egg Products
coconut,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Fats and Oils
juice,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,Baby Foods
sea food,1,andre nickatina,1,1,45 caliber raps,1998-06-23,1998,6,
ice cream,1,andre nickatina,-1,-1,45 caliber raps,1998-06-23,1998,6,Sweets
coconut juice,1,andre nickatina,-1,-1,45 caliber raps,1998-06-23,1998,6,
cocoa,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Sweets
goose,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Poultry Products
milky,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,
bread,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Baked Products
grain,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,
cherry,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Fruits and Fruit Juices
juice,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Baby Foods
soda,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,Baked Products
soda pop,1,andre nickatina & equipto,1,1,4 a.m. : bay bridge music,2005-11-15,2005,11,
apple,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Fruits and Fruit Juices
cream,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Dairy and Egg Products
skittle,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,
cheddar,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Dairy and Egg Products
mayonnaise,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Fats and Oils
cranberry,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Legumes and Legume Products
juice,1,andre nickatina,1,1,5th gear,2003-04-22,2003,4,Baby Foods
cranberry juice,1,andre nickatina,-1,-1,5th gear,2003-04-22,2003,4,Fruits and Fruit Juices
cake,2,andre nickatina,1,2,88,1998-06-23,1998,6,Baked Products
yeast,1,andre nickatina,1,1,88,1998-06-23,1998,6,Baked Products
gin,1,andre nickatina,1,1,88,1998-06-23,1998,6,
drink,1,andre nickatina,1,1,88,1998-06-23,1998,6,
cream,1,andre nickatina,1,1,88,1998-06-23,1998,6,Dairy and Egg Products
bread,1,andre nickatina,1,1,a diamond,1995-04-19,1995,4,Baked Products
malt,1,andre nickatina,1,1,a diamond,1995-04-19,1995,4,Sweets
malt liquor,1,andre nickatina,-1,-1,a diamond,1995-04-19,1995,4,
skittle,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,
boar,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,"Lamb, Veal, and Game Products"
pumpkin,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,Vegetables and Vegetable Products
rose,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,Beverages
flavor,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,
wild boar,1,andre nickatina,1,1,alligator blood,2002-01-15,2002,1,
gumdrop,1,andre nickatina,1,1,all star chuck taylors,2002-01-15,2002,1,Sweets
dough,2,andre nickatina,1,2,all star chuck taylors,2002-01-15,2002,1,
banana,2,andre nickatina,1,2,all star chuck taylors,2002-01-15,2002,1,Fruits and Fruit Juices
gin,1,andre nickatina,1,1,all star chuck taylors,2002-01-15,2002,1,
tonic,1,andre nickatina,1,1,all star chuck taylors,2002-01-15,2002,1,
spinach,1,andre nickatina,1,1,all star chuck taylors,2002-01-15,2002,1,Vegetables and Vegetable Products
pistachio,1,andre nickatina,1,1,all star chuck taylors,2002-01-15,2002,1,
lemon,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Beverages
pepper,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Vegetables and Vegetable Products
cabbage,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Vegetables and Vegetable Products
salad,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,
spinach,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Vegetables and Vegetable Products
cheese,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Dairy and Egg Products
syrup,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,Sweets
cognac,1,andre nickatina,1,1,alpha,2013-09-24,2013,9,
lemon pepper,1,andre nickatina,-1,-1,alpha,2013-09-24,2013,9,
salt,1,andre nickatina,1,1,andre nickatina,1998-06-23,1998,6,Spices and Herbs
toffee,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Sweets
caramel,2,andre nickatina,1,2,a peez paradise,2006-12-12,2006,12,Sweets
coffee,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Beverages
flavor,2,andre nickatina,1,2,a peez paradise,2006-12-12,2006,12,
banana,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Fruits and Fruit Juices
vanilla,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Sweets
cheddar,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Dairy and Egg Products
rose,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Beverages
margarine,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Fats and Oils
butter,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Dairy and Egg Products
cream,1,andre nickatina,1,1,a peez paradise,2006-12-12,2006,12,Dairy and Egg Products
caramel coffee,1,andre nickatina,-1,-1,a peez paradise,2006-12-12,2006,12,
butterscotch,1,andre nickatina & equipto,1,1,a pimp's blood,2005-11-15,2005,11,Sweets
sugar,1,andre nickatina & equipto,1,1,a pimp's blood,2005-11-15,2005,11,Sweets
bread,1,andre nickatina,1,1,ate miles from the city of dope,2006-12-12,2006,12,Baked Products
peanut,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Legumes and Legume Products
butter,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Dairy and Egg Products
glazed,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Baked Products
doughnut,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Baked Products
dough,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,
garlic,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Vegetables and Vegetable Products
bread,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Baked Products
steak,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Beef Products
cream,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Dairy and Egg Products
spinach,1,andre nickatina,1,1,awake like an owl,2000-06-06,2000,6,Vegetables and Vegetable Products
peanut butter,1,andre nickatina,-1,-1,awake like an owl,2000-06-06,2000,6,Legumes and Legume Products
garlic bread,1,andre nickatina,-1,-1,awake like an owl,2000-06-06,2000,6,Baked Products
cheddar,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,Dairy and Egg Products
soda,2,andre nickatina,1,2,bakin' soda in minnesota,2000-06-06,2000,6,Baked Products
pit,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,
candy,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,Sweets
food,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,
yam,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,Vegetables and Vegetable Products
cream,1,andre nickatina,1,1,bakin' soda in minnesota,2000-06-06,2000,6,Dairy and Egg Products
cabbage,1,andre nickatina & equipto,1,1,balla race,0,0,0,Vegetables and Vegetable Products
dough,2,andre nickatina & equipto,1,2,balla race,0,0,0,
bread,3,andre nickatina & equipto,1,3,balla race,0,0,0,Baked Products
caramel,1,andre nickatina & equipto,1,1,balla race,0,0,0,Sweets
candy,2,andre nickatina & equipto,1,2,balla race,0,0,0,Sweets
rabbit,1,andre nickatina & equipto,1,1,balla race,0,0,0,"Lamb, Veal, and Game Products"
calico,1,andre nickatina,1,1,birds with no wings,2000-06-06,2000,6,
kabob,1,andre nickatina,1,1,birds with no wings,2000-06-06,2000,6,
steak,1,andre nickatina,1,1,birds with no wings,2000-06-06,2000,6,Beef Products
cake,1,andre nickatina,1,1,birds with no wings,2000-06-06,2000,6,Baked Products
water,1,andre nickatina,1,1,birds with no wings,2000-06-06,2000,6,Beverages
tea,1,andre nickatina,1,1,bitch,2008-08-19,2008,8,Beverages
dough,1,andre nickatina,1,1,bitch,2008-08-19,2008,8,
icecream,1,andre nickatina,1,1,bitch,2008-08-19,2008,8,
beer,1,andre nickatina,1,1,bitch,2008-08-19,2008,8,Beverages
root beer,1,andre nickatina,1,1,bitch,2008-08-19,2008,8,Beverages
popeyes,1,andre nickatina,1,1,blind genius,2010-04-20,2010,4,Fast Foods
blackberry,1,andre nickatina,1,1,blind genius,2010-04-20,2010,4,Fruits and Fruit Juices
breakfast,1,andre nickatina,1,1,blind genius,2010-04-20,2010,4,Baked Products
ice,1,andre nickatina,1,1,blind genius,2010-04-20,2010,4,
barbeque,1,andre nickatina,1,1,blind genius,2010-04-20,2010,4,
ice,1,andre nickatina,1,1,blueberry rain,2005-05-17,2005,5,
cream,1,andre nickatina,1,1,blueberry rain,2005-05-17,2005,5,Dairy and Egg Products
cherry,1,andre nickatina,1,1,blueberry rain,2005-05-17,2005,5,Fruits and Fruit Juices
pie,1,andre nickatina,1,1,blueberry rain,2005-05-17,2005,5,Baked Products
bread,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,Baked Products
mustard,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,Spices and Herbs
cookie,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,Baked Products
cupcake,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,
dough,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,
frosted,1,andre nickatina & equipto,1,1,blueberry rain,2005-05-17,2005,5,
ice cream,1,andre nickatina,-1,-1,blueberry rain,2005-05-17,2005,5,Sweets
cherry pie,1,andre nickatina,-1,-1,blueberry rain,2005-05-17,2005,5,
wine,1,black c,1,1,bobble heads,2013-09-24,2013,9,Beverages
pineapple,1,andre nickatina,1,1,bobble heads,2013-09-24,2013,9,Fruits and Fruit Juices
ham,1,andre nickatina,1,1,bonus,2013-09-24,2013,9,Pork Products
bean,1,andre nickatina,1,1,bonus,2013-09-24,2013,9,Legumes and Legume Products
bread,1,andre nickatina,1,1,bonus,2013-09-24,2013,9,Baked Products
butter,1,andre nickatina,1,1,bonus,2013-09-24,2013,9,Dairy and Egg Products
sugar,1,andre nickatina,1,1,bonus,2013-09-24,2013,9,Sweets
salt,1,andre nickatina,1,1,ayo,2002-01-15,2002,1,Spices and Herbs
cake,1,san quinn,1,1,ayo for yayo,0,0,0,Baked Products
juice,1,andre nickatina,1,1,blood n my hair,2004-05-18,2004,5,Baby Foods
tea,1,andre nickatina,1,1,blood n my hair,2004-05-18,2004,5,Beverages
sauce,1,andre nickatina,1,1,blood n my hair,2004-05-18,2004,5,"Soups, Sauces, and Gravies"
batter,1,andre nickatina,1,1,blood n my hair,2004-05-18,2004,5,Poultry Products
hot sauce,1,andre nickatina,1,1,blood n my hair,2004-05-18,2004,5,
herb,1,andre nickatina,1,1,bobby shaw is my tiga,2000-06-06,2000,6,Beverages
cherry,1,andre nickatina,1,1,bobby shaw is my tiga,2000-06-06,2000,6,Fruits and Fruit Juices
pie,1,andre nickatina,1,1,bobby shaw is my tiga,2000-06-06,2000,6,Baked Products
fry,1,andre nickatina,1,1,bobby shaw is my tiga,2000-06-06,2000,6,
cherry pie,1,andre nickatina,-1,-1,bobby shaw is my tiga,2000-06-06,2000,6,
nut,1,andre nickatina & equipto,1,1,bonus (gun-mouth 4 hire),2005-11-15,2005,11,Nut and Seed Products
butter,1,andre nickatina & equipto,1,1,bonus (gun-mouth 4 hire),2005-11-15,2005,11,Dairy and Egg Products
breakfast,1,andre nickatina & equipto,1,1,bonus (gun-mouth 4 hire),2005-11-15,2005,11,Baked Products
steak,1,andre nickatina & equipto,1,1,bonus (gun-mouth 4 hire),2005-11-15,2005,11,Beef Products
