food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
raisin,3,rick ross,1,3,"bitch, don't kill my vibe (remix)",2013-01-01,2013,1,Baked Products
ice,1,boyz n da hood,1,1,bitches & bizness,0,0,0,
nut,1,boyz n da hood,1,1,bitches & bizness,0,0,0,Nut and Seed Products
cake,2,boyz n da hood,1,2,bitches & bizness,0,0,0,Baked Products
cookie,2,boyz n da hood,1,2,bitches & bizness,0,0,0,Baked Products
bacon,1,boyz n da hood,1,1,bitches & bizness,0,0,0,Pork Products
soda,1,boyz n da hood,1,1,bitches & bizness,0,0,0,Baked Products
pancake,1,boyz n da hood,1,1,bitches & bizness,0,0,0,Baked Products
chicken,2,boyz n da hood,1,2,bitches & bizness,0,0,0,Poultry Products
bread,1,rick ross,1,1,black bottles,0,0,0,Baked Products
calico,1,rick ross,1,1,black bottles,0,0,0,
crockpot,1,rick ross,1,1,black bottles,0,0,0,
rose,1,takeoff,1,1,black bottles,0,0,0,Beverages
rose,1,offset,1,1,black bottles,0,0,0,Beverages
sesame,1,offset,1,1,black bottles,0,0,0,Baked Products
sesame seed,1,offset,1,1,black bottles,0,0,0,Nut and Seed Products
cooking,1,ludacris,1,1,black man's dream,2010-12-24,2010,12,Beverages
fish,1,ludacris,1,1,black man's dream,2010-12-24,2010,12,Finfish and Shellfish Products
food,1,rick ross,1,1,black opium,2015-12-04,2015,12,
food,1,rick ross,1,1,black superhero car,2016-11-22,2016,11,
corn,1,rick ross,1,1,black superhero car,2016-11-22,2016,11,Cereal Grains and Pasta
skittle,1,smoke dza,1,1,black superhero car,2016-11-22,2016,11,
sandwich,1,scarface,1,1,blessing in disguise,2014-03-03,2014,3,Baked Products
rose,1,rick ross,1,1,blessing in disguise,2014-03-03,2014,3,Beverages
lemon,1,rick ross,1,1,blk & wht,2014-03-03,2014,3,Beverages
pepper,1,rick ross,1,1,blk & wht,2014-03-03,2014,3,Vegetables and Vegetable Products
lemon pepper,1,rick ross,-1,-1,blk & wht,2014-03-03,2014,3,
rose,1,stalley,1,1,blk & wht (remix),0,0,0,Beverages
caper,1,gunplay,1,1,blk & wht (remix),0,0,0,Spices and Herbs
toaster,1,denzel curry,1,1,birdz,2019-05-31,2019,5,
cake,2,dj khaled,1,2,blood money,2008-09-16,2008,9,Baked Products
peach,1,dj khaled,1,1,blood money,2008-09-16,2008,9,Fruits and Fruit Juices
cream,1,dj khaled,1,1,blood money,2008-09-16,2008,9,Dairy and Egg Products
food,1,rick ross,1,1,b.l.o.w. (block life is our way),0,0,0,
beef,1,rick ross,1,1,b.l.o.w. (block life is our way),0,0,0,Beef Products
creme,1,pusha t,1,1,b.l.o.w. (block life is our way),0,0,0,
coffee,1,pusha t,1,1,b.l.o.w. (block life is our way),0,0,0,Beverages
bean,1,pusha t,1,1,b.l.o.w. (block life is our way),0,0,0,Legumes and Legume Products
coffee bean,1,pusha t,-1,-1,b.l.o.w. (block life is our way),0,0,0,
caper,1,rick ross,1,1,blowin' money fast,0,0,0,Spices and Herbs
caper,1,rick ross,1,1,b.m.f. (blowin' money fast),2010-06-29,2010,6,Spices and Herbs
orange,1,styles p,1,1,b.m.f. (blowin' money fast),2010-06-29,2010,6,Fruits and Fruit Juices
caviar,1,styles p,1,1,b.m.f. (blowin' money fast),2010-06-29,2010,6,Finfish and Shellfish Products
egg,1,styles p,1,1,b.m.f. (blowin' money fast),2010-06-29,2010,6,Dairy and Egg Products
goat,1,tyga,1,1,bop,2019-08-02,2019,8,Dairy and Egg Products
goat,1,rick ross,1,1,bop,2019-08-02,2019,8,Dairy and Egg Products
bread,1,tyga,1,1,bop,2019-08-02,2019,8,Baked Products
bread,1,rick ross,1,1,bop,2019-08-02,2019,8,Baked Products
fettuccine,1,blueface,1,1,bop,2019-08-02,2019,8,
syrup,1,pitbull,1,1,born n raised,2006-10-31,2006,10,Sweets
champagne,4,dre,1,4,boss,2006-08-08,2006,8,
fish,1,rick ross,1,1,boss,2006-08-08,2006,8,Finfish and Shellfish Products
chicken,1,rick ross,1,1,boss,2006-08-08,2006,8,Poultry Products
sprinkle,1,rick ross,1,1,boss,2006-08-08,2006,8,
pepper,1,rick ross,1,1,boss,2006-08-08,2006,8,Vegetables and Vegetable Products
salt,1,rick ross,1,1,boss,2006-08-08,2006,8,Spices and Herbs
water,1,desiigner,1,1,boss,0,0,0,Beverages
pan,1,desiigner,1,1,boss,0,0,0,
fry,1,rick ross,1,1,boss,0,0,0,
champagne,4,rick ross,1,4,born to kill,2019-08-09,2019,8,
champagne,1,jeezy,1,1,born to kill,2019-08-09,2019,8,
cappuccino,4,rick ross,1,4,born to kill,2019-08-09,2019,8,
candy,2,jeezy,1,2,born to kill,2019-08-09,2019,8,Sweets
banana,1,jeezy,1,1,born to kill,2019-08-09,2019,8,Fruits and Fruit Juices
pizza,1,rick ross,1,1,boss talk,2017-12-15,2017,12,Fast Foods
pizza hut,1,rick ross,1,1,boss talk,2017-12-15,2017,12,Fast Foods
champagne,1,rick ross,1,1,bossy lady,2009-04-21,2009,4,
drinking,1,yosef,1,1,bottles,0,0,0,Beverages
drink,1,madcon,1,1,bottles,0,0,0,
nut,1,tshawe,1,1,bottles,0,0,0,Nut and Seed Products
champagne,1,madcon,1,1,bottles,2017-12-29,2017,12,
dough,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,
meat,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,Baby Foods
lobster,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,Finfish and Shellfish Products
goat,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,Dairy and Egg Products
biscuit,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,Fast Foods
white meat,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,"Meals, Entrees, and Side Dishes"
lobster tail,1,trick daddy,1,1,bout mine,2002-08-06,2002,8,
dough,1,french montana,1,1,bout that life,0,0,0,
fish,1,meek mill,1,1,bout that life,0,0,0,Finfish and Shellfish Products
spinach,1,rick ross,1,1,boy outta here,2013-07-05,2013,7,Vegetables and Vegetable Products
ice,1,yung joc,1,1,brand new,2007-08-28,2007,8,
ice,1,yung joc,1,1,brand new,2007-08-28,2007,8,
rose,1,yung joc,1,1,brand new,2007-08-28,2007,8,Beverages
peanut,2,yung joc,1,2,brand new,2007-08-28,2007,8,Legumes and Legume Products
rose,2,rick ross,1,2,break my heart,2011-04-26,2011,4,Beverages
champagne,1,rick ross,1,1,break my heart,2011-04-26,2011,4,
breakfast,1,rick ross,1,1,break my heart,2011-04-26,2011,4,Baked Products
apple,1,wale,1,1,break my heart (my fault),2019-10-11,2019,10,Fruits and Fruit Juices
coffee,1,rick ross,1,1,"breathe in, breathe out",2007-09-18,2007,9,Beverages
protein,1,rick ross,1,1,"breathe in, breathe out",2007-09-18,2007,9,Poultry Products
yam,1,yowda,1,1,brick man (remix),2019-01-29,2019,1,Vegetables and Vegetable Products
nugget,1,rick ross,1,1,bricks,0,0,0,"Meals, Entrees, and Side Dishes"
fish,1,rick ross,1,1,brimstone,2014-11-24,2014,11,Finfish and Shellfish Products
crab,1,rick ross,1,1,brimstone,2014-11-24,2014,11,Finfish and Shellfish Products
meat,1,rick ross,1,1,brimstone,2014-11-24,2014,11,Baby Foods
alcohol,1,rick ross,1,1,brimstone,2014-11-24,2014,11,Spices and Herbs
crab meat,1,rick ross,-1,-1,brimstone,2014-11-24,2014,11,
oil,1,rick ross,1,1,brrrr,2015-06-09,2015,6,Fats and Oils
food,1,rick ross,1,1,buried in the streets,2015-09-29,2015,9,
beef,1,rick ross,1,1,buried in the streets,2015-09-29,2015,9,Beef Products
bison,1,rick ross,1,1,buried in the streets,2015-09-29,2015,9,"Lamb, Veal, and Game Products"
ripe,1,fat trel,1,1,burn,2014-11-03,2014,11,Fruits and Fruit Juices
rose,1,fat trel,1,1,burn,2014-11-03,2014,11,Beverages
rose,1,fat trel,1,1,burn,2014-11-03,2014,11,Beverages
egg,1,fat trel,1,1,burn,2014-11-03,2014,11,Dairy and Egg Products
deviled egg,1,fat trel,1,1,burn,2014-11-03,2014,11,
lemon,1,rick ross,1,1,burn,2014-11-24,2014,11,Beverages
pepper,1,rick ross,1,1,burn,2014-11-24,2014,11,Vegetables and Vegetable Products
chicken,1,rick ross,1,1,burn,2014-11-24,2014,11,Poultry Products
dough,1,rick ross,1,1,burn,2014-11-24,2014,11,
lobster,1,rick ross,1,1,burn,2014-11-24,2014,11,Finfish and Shellfish Products
lemon pepper,1,rick ross,-1,-1,burn,2014-11-24,2014,11,
beef,1,rick ross,1,1,burn (remix),2012-10-08,2012,10,Beef Products
syrup,1,lil wayne,1,1,burn (remix),2012-10-08,2012,10,Sweets
apple,2,lil wayne,1,2,burn (remix),2012-10-08,2012,10,Fruits and Fruit Juices
drinking,1,lil wayne,1,1,burn (remix),2012-10-08,2012,10,Beverages
donut,1,lil wayne,1,1,burn (remix),2012-10-08,2012,10,
apple jack,1,lil wayne,1,1,burn (remix),2012-10-08,2012,10,
taco,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Spices and Herbs
breakfast,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Baked Products
lemon,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Beverages
pepper,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Vegetables and Vegetable Products
wendys,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Fast Foods
dennys,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Restaurant Foods
bologna,1,2 chainz,1,1,buy back the block,2016-11-17,2016,11,Sausages and Luncheon Meats
taco bell,1,rick ross,1,1,buy back the block,2016-11-17,2016,11,Fast Foods
lemon pepper,1,rick ross,-1,-1,buy back the block,2016-11-17,2016,11,
burger,1,nipsey hussle,1,1,buy back the block (refinance version),2017-03-01,2017,3,
sugar,1,rick ross,1,1,buy back the block (refinance version),2017-03-01,2017,3,Sweets
kangaroo,1,rick ross,1,1,buy back the block (refinance version),2017-03-01,2017,3,
food,1,rick ross,1,1,buy back the block (refinance version),2017-03-01,2017,3,
calico,1,rick ross,1,1,buy back the block (refinance version),2017-03-01,2017,3,
whole food,1,rick ross,1,1,buy back the block (refinance version),2017-03-01,2017,3,
cake,6,rick ross,1,6,cake,2014-08-19,2014,8,Baked Products
chicken,1,rick ross,1,1,cake,2014-08-19,2014,8,Poultry Products
sap,1,berner & b-real,1,1,candy,2020-04-01,2020,4,
candy,42,berner,1,42,candy,2020-04-01,2020,4,Sweets
candy,2,b-real,1,2,candy,2020-04-01,2020,4,Sweets
candy,11,rick ross,1,11,candy,2020-04-01,2020,4,Sweets
flavor,2,b-real,1,2,candy,2020-04-01,2020,4,
nut,1,rick ross,1,1,candy,2020-04-01,2020,4,Nut and Seed Products
life saver,1,b-real,2,2,candy,2020-04-01,2020,4,
rose,1,rick ross,1,1,can't say no,0,0,0,Beverages
champagne,1,rick ross,1,1,can't say no,0,0,0,
beef,2,ace hood,1,2,bugatti,2013-01-30,2013,1,Beef Products
tuna,1,ace hood,1,1,bugatti,2013-01-30,2013,1,Finfish and Shellfish Products
snack,1,rick ross,1,1,career criminal,0,0,0,Snacks
fruit,1,rick ross,1,1,career criminal,0,0,0,Baby Foods
crab,1,rick ross,1,1,carol city,2015-12-04,2015,12,Finfish and Shellfish Products
mint,1,rick ross,1,1,carol city,2015-12-04,2015,12,
juice,1,bun b,1,1,cassette deck,2012-08-30,2012,8,Baby Foods
honey,1,slim thug,1,1,cassette deck,2012-08-30,2012,8,Sweets
cheese,1,konan,1,1,certified,2015-03-27,2015,3,Dairy and Egg Products
bolognese,1,konan,1,1,certified,2015-03-27,2015,3,
iced,1,krept,1,1,certified,2015-03-27,2015,3,Beverages
ice,1,krept,1,1,certified,2015-03-27,2015,3,
champagne,14,e-40,1,14,champagne,2013-12-10,2013,12,
champagne,1,french montana,1,1,champagne,2013-12-10,2013,12,
sprinkle,1,rick ross,1,1,champagne,2013-12-10,2013,12,
rose,1,rick ross,1,1,champagne,2013-12-10,2013,12,Beverages
soda,1,gunplay,1,1,cheap thrills,2018-02-01,2018,2,Baked Products
sprinkle,1,gunplay,1,1,cheap thrills,2018-02-01,2018,2,
sprite,1,gunplay,1,1,cheap thrills,2018-02-01,2018,2,Beverages
drinking,4,young dolph,1,4,check,0,0,0,Beverages
ice,1,young dolph,1,1,check,0,0,0,
ice,1,fat trell,1,1,check,0,0,0,
starbucks,1,rick ross,1,1,check,0,0,0,
cracker,1,fat trell,1,1,check,0,0,0,Baked Products
rice,1,talib kweli,1,1,chemtrails & muslim wars (remix),2016-10-17,2016,10,Cereal Grains and Pasta
pie,1,dre,1,1,chevy ridin' high,0,0,0,Baked Products
food,1,dre,1,1,chevy ridin' high,0,0,0,
pie,1,rick ross,1,1,chevy ridin' high,0,0,0,Baked Products
food,1,rick ross,1,1,chevy ridin' high,0,0,0,
gourmet,1,pusha,1,1,chevy ridin high (remix),2006-08-02,2006,8,
beef,1,pusha,1,1,chevy ridin high (remix),2006-08-02,2006,8,Beef Products
taffy,1,the game,1,1,chevy ridin high (remix),2006-08-02,2006,8,Sweets
ice,1,rick ross,1,1,chevy ridin high (remix),2006-08-02,2006,8,
cream,1,rick ross,1,1,chevy ridin high (remix),2006-08-02,2006,8,Dairy and Egg Products
cheese,2,rick ross,1,2,chevy ridin high (remix),2006-08-02,2006,8,Dairy and Egg Products
laffy taffy,1,the game,1,1,chevy ridin high (remix),2006-08-02,2006,8,
ice cream,1,rick ross,-1,-1,chevy ridin high (remix),2006-08-02,2006,8,Sweets
blow pop,1,rick ross,2,2,chevy ridin high (remix),2006-08-02,2006,8,
banana,1,rick ross,1,1,children's story (uncle ricky),2007-11-20,2007,11,Fruits and Fruit Juices
burger,1,rick ross,1,1,children's story (uncle ricky),2007-11-20,2007,11,
chicken,1,rick ross,1,1,children's story (uncle ricky),2007-11-20,2007,11,Poultry Products
fish,2,rick ross,1,2,children's story (uncle ricky),2007-11-20,2007,11,Finfish and Shellfish Products
burger king,1,rick ross,1,1,children's story (uncle ricky),2007-11-20,2007,11,Fast Foods
oyster,1,pusha t,1,1,choices,2017-01-27,2017,1,Finfish and Shellfish Products
ice,1,rick ross,1,1,choices,2017-01-27,2017,1,
syrup,1,rick ross,1,1,choices,2017-01-27,2017,1,Sweets
mountain dew,1,rick ross,2,2,choices,2017-01-27,2017,1,
sriracha,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,"Soups, Sauces, and Gravies"
wine,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Beverages
lemon,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Beverages
cherry,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Fruits and Fruit Juices
pie,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Baked Products
cookie,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Baked Products
beer,1,e-40,1,1,choices (yup) [remix],2015-10-30,2015,10,Beverages
bread,3,e-40,1,3,choices (yup) [remix],2015-10-30,2015,10,Baked Products
dough,1,quavo,1,1,choices (yup) [remix],2015-10-30,2015,10,
chicken,1,takeoff,1,1,choices (yup) [remix],2015-10-30,2015,10,Poultry Products
drinking,1,takeoff,1,1,choices (yup) [remix],2015-10-30,2015,10,Beverages
martini,1,takeoff,1,1,choices (yup) [remix],2015-10-30,2015,10,
cherry pie,1,e-40,-1,-1,choices (yup) [remix],2015-10-30,2015,10,
dressing,1,rick ross,1,1,capone suite,2018-06-15,2018,6,Fats and Oils
rose,1,rick ross,1,1,capone suite,2018-06-15,2018,6,Beverages
water,10,dj sabby,1,10,chomp chomp,2002-04-14,2002,4,Beverages
bread,1,curren$y,1,1,choosin',2013-02-03,2013,2,Baked Products
buttered,1,rick ross,1,1,choosin',2013-02-03,2013,2,
beef,1,rick ross,1,1,chuck d speaks / devil in a new dress,0,0,0,Beef Products
rose,1,rick ross,1,1,chuck d speaks / devil in a new dress,0,0,0,Beverages
cherry,2,rick ross,1,2,chuck d speaks / devil in a new dress,0,0,0,Fruits and Fruit Juices
lavender,1,rick ross,1,1,chuck d speaks / devil in a new dress,0,0,0,
ice,1,rick ross,1,1,chuck d speaks / devil in a new dress,0,0,0,
cheese,1,rick ross,1,1,cigar music,2009-02-13,2009,2,Dairy and Egg Products
lime,1,rick ross,1,1,cigar music,2009-02-13,2009,2,Sweets
tea,1,rick ross,1,1,cigar music,2009-02-13,2009,2,Beverages
wine,1,rick ross,1,1,cigar music,2009-02-13,2009,2,Beverages
key lime,1,rick ross,1,1,cigar music,2009-02-13,2009,2,
rose,1,fat trel,1,1,clappers (remix),2014-02-03,2014,2,Beverages
pie,1,boogie,1,1,cliché,2019-10-11,2019,10,Baked Products
coffee,1,rick ross,1,1,clique,2012-10-08,2012,10,Beverages
cake,1,rockie fresh,1,1,clique,2012-10-08,2012,10,Baked Products
cognac,4,,1,4,cognac & conversation,2015-08-08,2015,8,
collard,1,teedra rick ross,1,1,cognac & conversation,2015-08-08,2015,8,Vegetables and Vegetable Products
apple,1,rick ross,1,1,cognac & conversation,2015-08-08,2015,8,Fruits and Fruit Juices
collard green,1,teedra rick ross,1,1,cognac & conversation,2015-08-08,2015,8,
conch,1,rick ross,1,1,coke like the 80's,2014-11-24,2014,11,Finfish and Shellfish Products
fritter,1,rick ross,1,1,coke like the 80's,2014-11-24,2014,11,
fried,1,rick ross,1,1,coke like the 80's,2014-11-24,2014,11,Poultry Products
candy,1,rick ross,1,1,coke like the 80's,2014-11-24,2014,11,Sweets
bacardi,1,the game,1,1,colors,2007-04-08,2007,4,
ice,1,sean kingston,1,1,colors,2007-04-08,2007,4,
pan,1,sean kingston,1,1,colors,2007-04-08,2007,4,
strawberry,1,rick ross,1,1,colors,2007-04-08,2007,4,Dairy and Egg Products
cheese,1,rick ross,1,1,colors,2007-04-08,2007,4,Dairy and Egg Products
dough,1,rick ross,1,1,colors,2007-04-08,2007,4,
spinach,1,rick ross,1,1,colors,2007-04-08,2007,4,Vegetables and Vegetable Products
bacardi,1,the game,1,1,colors,0,0,0,
ice,1,sean kingston,1,1,colors,0,0,0,
pan,1,sean kingston,1,1,colors,0,0,0,
strawberry,1,rick ross,1,1,colors,0,0,0,Dairy and Egg Products
cheese,1,rick ross,1,1,colors,0,0,0,Dairy and Egg Products
dough,1,rick ross,1,1,colors,0,0,0,
spinach,1,rick ross,1,1,colors,0,0,0,Vegetables and Vegetable Products
cheese,1,rick ross,1,1,comfortable freestyle,0,0,0,Dairy and Egg Products
cake,1,rick ross,1,1,comfortable freestyle,0,0,0,Baked Products
lemonade,1,rick ross,1,1,comfortable freestyle,0,0,0,Beverages
water,2,rick ross,1,2,comfortable freestyle,0,0,0,Beverages
cheese cake,1,rick ross,-1,-1,comfortable freestyle,0,0,0,
lettuce,1,rick ross,1,1,cranes in the sky (remix),2016-11-07,2016,11,Vegetables and Vegetable Products
wheat,1,rick ross,1,1,cranes in the sky (remix),2016-11-07,2016,11,Baked Products
ginger,1,rick ross,1,1,cranes in the sky (remix),2016-11-07,2016,11,Spices and Herbs
drink,1,rick ross,1,1,cranes in the sky (remix),2016-11-07,2016,11,
drink,1,solange,1,1,cranes in the sky (remix),2016-11-07,2016,11,
wheat grass,1,rick ross,1,1,cranes in the sky (remix),2016-11-07,2016,11,
peanut,1,rick ross,1,1,crib in my closet,0,0,0,Legumes and Legume Products
butter,1,rick ross,1,1,crib in my closet,0,0,0,Dairy and Egg Products
pork,1,rick ross,1,1,crib in my closet,0,0,0,Pork Products
peanut butter,1,rick ross,-1,-1,crib in my closet,0,0,0,Legumes and Legume Products
peanut,1,2 chainz,1,1,crib in my closet,2014-05-05,2014,5,Legumes and Legume Products
butter,1,2 chainz,1,1,crib in my closet,2014-05-05,2014,5,Dairy and Egg Products
pork,1,rick ross,1,1,crib in my closet,2014-05-05,2014,5,Pork Products
peanut butter,1,2 chainz,-1,-1,crib in my closet,2014-05-05,2014,5,Legumes and Legume Products
goose,1,miguel,1,1,criminal,2017-12-01,2017,12,Poultry Products
stuffing,1,rick ross,1,1,crocodile python,2015-11-24,2015,11,Baked Products
ice,1,rick ross,1,1,crocodile python,2015-11-24,2015,11,
fruit,3,rick ross,1,3,crocodile python,2015-11-24,2015,11,Baby Foods
butter,1,rick ross,1,1,cross that line,2006-08-08,2006,8,Dairy and Egg Products
alcohol,1,nina sky,1,1,curtain call,0,0,0,Spices and Herbs
cream,1,nina sky,1,1,curtain call,0,0,0,Dairy and Egg Products
whipped cream,1,nina sky,1,1,curtain call,0,0,0,
drink,1,,1,1,cut her off,0,0,0,
bubblegum,1,rick ross,1,1,cut her off,0,0,0,
nut,1,rick ross,1,1,cut her off,0,0,0,Nut and Seed Products
sauce,1,rick ross,1,1,cut her off,0,0,0,"Soups, Sauces, and Gravies"
wendys,1,rick ross,1,1,cut her off,0,0,0,Fast Foods
hot sauce,1,rick ross,1,1,cut her off,0,0,0,
drink,1,rick ross,1,1,cut her off (remix),2014-04-05,2014,4,
bubblegum,1,k camp,1,1,cut her off (remix),2014-04-05,2014,4,
nut,1,k camp,1,1,cut her off (remix),2014-04-05,2014,4,Nut and Seed Products
sauce,1,2 chainz,1,1,cut her off (remix),2014-04-05,2014,4,"Soups, Sauces, and Gravies"
wendys,1,2 chainz,1,1,cut her off (remix),2014-04-05,2014,4,Fast Foods
hot sauce,1,2 chainz,1,1,cut her off (remix),2014-04-05,2014,4,
whiskey,1,pricetag,1,1,cypher,2013-03-09,2013,3,Beverages
popcorn,1,oktane,1,1,cypher,2013-03-09,2013,3,Snacks
water,1,oktane,1,1,cypher,2013-03-09,2013,3,Beverages
water,1,xzibit,1,1,cypher,2013-03-09,2013,3,Beverages
pea,1,casey veggies,1,1,cypher,2013-03-09,2013,3,Vegetables and Vegetable Products
carrot,1,casey veggies,1,1,cypher,2013-03-09,2013,3,Vegetables and Vegetable Products
veggie,1,casey veggies,1,1,cypher,2013-03-09,2013,3,
rose,1,rick ross,1,1,cypher,2013-03-09,2013,3,Beverages
beverage,1,rick ross,1,1,dead presidents,2017-03-15,2017,3,Beverages
heinz,1,jeezy,1,1,dead presidents,2017-03-15,2017,3,Baked Products
beef,1,rick ross,1,1,dead rappers,2015-09-03,2015,9,Beef Products
lemon,1,rick ross,1,1,dead rappers,2015-09-03,2015,9,Beverages
butter,1,rick ross,1,1,dead rappers,2015-09-03,2015,9,Dairy and Egg Products
peanut,1,rick ross,1,1,dead rappers,2015-09-03,2015,9,Legumes and Legume Products
dough,2,rick ross,1,2,dear lord,2007-09-18,2007,9,
lamb,1,rick ross,1,1,dear lord,2007-09-18,2007,9,"Lamb, Veal, and Game Products"
ice,1,rick ross,1,1,deep in the game,0,0,0,
ice,1,fat trel,1,1,deep in the game,0,0,0,
ice,1,,1,1,deuces,2011-01-01,2011,1,
water,1,,1,1,diddy intro,2010-05-27,2010,5,Beverages
tequila,3,rick ross,1,3,dirty white speaks make em say huh,0,0,0,
trout,1,rick ross,1,1,dog food,0,0,0,Finfish and Shellfish Products
food,4,rick ross,1,4,dog food,0,0,0,
barley,1,rick ross,1,1,dog food,0,0,0,Cereal Grains and Pasta
lobster,1,rick ross,1,1,dog food,0,0,0,Finfish and Shellfish Products
crab,1,rick ross,1,1,dog food,0,0,0,Finfish and Shellfish Products
water,1,rick ross,1,1,dog food,0,0,0,Beverages
beef,2,rick ross,1,2,dog food,0,0,0,Beef Products
rice,1,rick ross,1,1,dog food,0,0,0,Cereal Grains and Pasta
cheese,1,rick ross,1,1,dog food,0,0,0,Dairy and Egg Products
ice,4,cognito and rick ross,1,4,dog it's not you,0,0,0,
champagne,1,rick ross,1,1,dog it's not you,0,0,0,
herb,1,rick ross,1,1,dog it's not you,0,0,0,Beverages
fish,1,cognito,1,1,dog it's not you,0,0,0,Finfish and Shellfish Products
vanilla,1,cognito,1,1,dog it's not you,0,0,0,Sweets
wine,1,cognito,1,1,dog it's not you,0,0,0,Beverages
nut,1,project pat,1,1,dollar signs (remix),0,0,0,Nut and Seed Products
cooking,1,project pat,1,1,dollar signs (remix),0,0,0,Beverages
candy,1,trey songz,1,1,don't be scared,2012-08-21,2012,8,Sweets
drink,1,trey songz,1,1,don't be scared,2012-08-21,2012,8,
ice,1,,1,1,don't change,0,0,0,
cake,1,,1,1,don't change,0,0,0,Baked Products
syrup,1,,1,1,don't change,0,0,0,Sweets
ice cube,1,,1,1,don't change,0,0,0,
lemon,1,ed sheeran,1,1,dont here,0,0,0,Beverages
gin,1,ed sheeran,1,1,dont here,0,0,0,
drink,1,ed sheeran,1,1,dont here,0,0,0,
pizza,1,ed sheeran,1,1,dont here,0,0,0,Fast Foods
ice,1,t.i.,1,1,deuces (t.i. & rick ross remix),2010-11-02,2010,11,
ice,1,rick ross,1,1,deuces (t.i. & rick ross remix),2010-11-02,2010,11,
crab,1,rick ross,1,1,don't like,2012-10-22,2012,10,Finfish and Shellfish Products
candy,1,rick ross,1,1,don't like,2012-10-22,2012,10,Sweets
rose,2,kanye west,1,2,don't like,2012-10-22,2012,10,Beverages
ice,1,kanye west,1,1,don't like,2012-10-22,2012,10,
